Date,Temperature,Vibration,Failure
2024-01-01,27.483570765056164,-0.04012204718858363,0
2024-01-02,24.308678494144075,0.022409248181041678,0
2024-01-03,28.23844269050346,0.0012592400781794861,0
2024-01-04,32.61514928204013,0.009767609854883173,0
2024-01-05,23.829233126383322,-0.07730097838554666,0
2024-01-06,23.8293152152541,0.0024510174258942715,0
2024-01-07,32.896064077536955,0.049799829124544975,0
2024-01-08,28.837173645764544,0.14511436077950418,0
2024-01-09,22.65262807032524,0.09592708260852069,0
2024-01-10,27.712800217929825,0.21531824575115566,0
2024-01-11,22.682911535937688,-0.07673475628880495,0
2024-01-12,22.671351232148716,0.08723206367206782,0
2024-01-13,26.20981135783017,0.018334200573835176,0
2024-01-14,15.43359877671101,0.21898029332176724,0
2024-01-15,16.375410837434835,-0.08082982853551515,0
2024-01-16,22.188562353795135,-0.08397218421807762,0
2024-01-17,19.93584439832788,-0.05993926454440222,0
2024-01-18,26.571236662976368,-0.2123895724309807,0
2024-01-19,20.459879622393945,-0.052575502168076105,0
2024-01-20,17.938481493323543,-0.07591326615536981,0
2024-01-21,32.32824384460777,0.015039378647620763,0
2024-01-22,23.871118497567323,0.034175597577715947,0
2024-01-23,25.33764102343962,0.18761708392158863,0
2024-01-24,17.87625906893272,0.09504238381860503,0
2024-01-25,22.278086377374088,-0.05769036556624031,0
2024-01-26,25.55461294854933,-0.0898414671348358,0
2024-01-27,19.245032112888488,0.04919191715065058,0
2024-01-28,26.87849009172836,-0.1320233207020642,0
2024-01-29,21.996806550405974,0.18314587658543538,0
2024-01-30,23.541531251033618,0.1179440120721287,0
2024-01-31,21.991466938853016,-0.04691756521047048,0
2024-02-01,34.26139092254469,-0.17131345290908775,0
2024-02-02,24.93251387631033,0.1353872374165413,0
2024-02-03,19.711445355220498,-0.01145398452526179,0
2024-02-04,29.112724560515943,0.12378163119734618,0
2024-02-05,18.895781750144888,-0.15944276587943673,0
2024-02-06,26.044317975023777,-0.05993750229537729,0
2024-02-07,15.201649380601122,0.0005243699718183166,0
2024-02-08,18.359069755507846,0.004698059376474206,0
2024-02-09,25.984306179345616,-0.04500654714792437,0
2024-02-10,28.692332899977053,0.062284993234749876,0
2024-02-11,25.85684140594985,-0.10676204293825944,0
2024-02-12,24.421758588058797,-0.01423794850212935,0
2024-02-13,23.494481522053555,0.012029563171189887,0
2024-02-14,17.607390048162863,0.051443883405874906,0
2024-02-15,21.400778958026457,0.07116148780888898,0
2024-02-16,22.696806145201062,-0.11246420918378693,0
2024-02-17,30.285611131094576,-0.15341141707356223,0
2024-02-18,26.71809144784231,0.1277676821898509,0
2024-02-19,16.18479922318633,0.033231401197959164,0
2024-02-20,26.620419846973974,-0.07484865365565536,0
2024-02-21,23.074588597918417,0.1551151975522523,0
2024-02-22,21.615389998470206,0.011567463429285867,0
2024-02-23,28.05838144420434,0.11792971840638265,0
2024-02-24,30.154997612479754,0.006751848141010895,0
2024-02-25,29.656400595580994,0.2060747924881987,0
2024-02-26,20.803912383886807,0.17553408424432046,0
2024-02-27,23.453938120743928,-0.02489641484790735,0
2024-02-28,26.65631715701782,0.09715709509543555,0
2024-02-29,29.877725635611796,0.06453759495851476,0
2024-03-01,22.60412881077355,0.13686315575323488,0
2024-03-02,24.071705116680914,-0.09649234605801045,0
2024-03-03,19.46832512996986,0.06860514599984394,0
2024-03-04,19.018966879596647,0.10584244868495879,0
2024-03-05,29.062629111970992,-0.17587394864231143,0
2024-03-06,31.781200142854114,-0.11832585126657752,0
2024-03-07,24.63994939209833,-0.20392321777601008,0
2024-03-08,30.01766448946012,-0.026940683444455778,0
2024-03-09,26.80818012523817,0.07175422557959624,0
2024-03-10,21.77440122697438,0.15023570520960283,0
2024-03-11,26.80697802754207,0.007409478041977519,0
2024-03-12,32.690182832329846,0.1628615545571292,1
2024-03-13,24.820869804450243,-0.13801014582148916,0
2024-03-14,32.82321827907003,-0.17033824393551547,0
2024-03-15,11.901274479551278,-0.005554769889661878,0
2024-03-16,29.10951252187612,0.03840654489393073,0
2024-03-17,25.435235341190857,-0.0032694748094093114,0
2024-03-18,23.504963247670663,-0.20674421000398768,0
2024-03-19,25.45880388267751,-0.00891200395127884,0
2024-03-20,15.062155426995536,-0.13044695005048532,0
2024-03-21,23.90164056081244,0.06696725488300385,0
2024-03-22,26.78556285755873,0.03665982460968483,0
2024-03-23,32.38947022370758,-0.09398797863273553,0
2024-03-24,22.40864890863176,-0.05138669173366936,0
2024-03-25,20.95753198553406,-0.10592135218889516,0
2024-03-26,22.491214782077318,-0.006267909727317188,0
2024-03-27,29.57701058851037,0.09551423205012383,0
2024-03-28,26.643755548298422,-0.09857260463355438,0
2024-03-29,22.351198981164806,0.050404651551784446,0
2024-03-30,27.56633716556678,-0.053025761837244084,0
2024-03-31,25.4853877467402,-0.07928728322623442,0
2024-04-01,29.843224952664446,-0.010703035995455783,0
2024-04-02,21.489734530613237,-0.10352423224193741,0
2024-04-03,23.361689267011158,-0.05536493053471821,0
2024-04-04,23.039459234339212,-0.11978778925888485,0
2024-04-05,17.682425259339407,0.19647251329163895,0
2024-04-06,26.48060138532288,0.0035263551971728615,0
2024-04-07,26.305276360899448,-0.06997255079925856,0
2024-04-08,25.025567283212304,0.021397991073422204,0
2024-04-09,23.827064333124266,-0.011232804969082983,0
2024-04-10,17.92314628974793,-0.0220969599533223,0
2024-04-11,22.896773386173205,0.061416670004342526,0
2024-04-12,23.286427417366152,0.07575077100473052,0
2024-04-13,20.988613653891903,-0.05305011476105275,0
2024-04-14,24.193571441669953,-0.057581824064468004,0
2024-04-15,27.020254284072692,-0.027505169715164403,0
2024-04-16,34.43092950605265,-0.2301921164735585,0
2024-04-17,25.872889064159196,-0.15151910621985523,0
2024-04-18,26.28775195361382,0.13668742674445247,0
2024-04-19,24.627770421169163,0.16449677135012838,0
2024-04-20,15.406143923504793,-0.024903603955637833,0
2024-04-21,24.867430622753915,0.05765569630557665,0
2024-04-22,25.301151049705133,0.031125015454353613,0
2024-04-23,37.316210562426434,0.30788808084552377,1
2024-04-24,24.038195176094387,0.11195749114345768,0
2024-04-25,26.507736711668063,-0.012791759148076655,0
2024-04-26,24.826441151473784,-0.09555404406004259,0
2024-04-27,19.15660981190234,-0.16064463202575727,0
2024-04-28,30.714114072575104,0.020346363586722312,0
2024-04-29,28.759665163433873,-0.07563507452843034,0
2024-04-30,28.955159735215233,-0.14222537095976742,0
2024-05-01,20.453062726026303,-0.06465728842425265,0
2024-05-02,32.013971554680495,-0.1081548003614395,0
2024-05-03,17.990744686038596,0.1687141635072565,0
2024-05-04,27.934285469001352,0.08816397569494505,0
2024-05-05,35.952278129049894,-0.0007972641316617373,0
2024-05-06,20.04731837434656,0.14799441388900259,0
2024-05-07,22.16851135198614,0.00773683076476183,0
2024-05-08,25.498256825438204,-0.08612842013282637,0
2024-05-09,22.482621729419005,0.15231240772696575,0
2024-05-10,17.246682844669337,0.05389100436846587,0
2024-05-11,25.342814874030136,-0.10372461543264565,0
2024-05-12,19.688481431369475,-0.01903386780836082,0
2024-05-13,27.36796215317591,-0.08756182533847573,0
2024-05-14,20.402878828830985,-0.1382799730964336,0
2024-05-15,32.7496720250877,0.09261775475316414,0
2024-05-16,21.083733538318814,0.19094166404701307,0
2024-05-17,23.38969241897162,-0.13985675738191414,0
2024-05-18,29.067586086848348,0.056296923669057086,0
2024-05-19,18.845678417830225,-0.06506425691218269,0
2024-05-20,26.137299673020646,-0.048712538376469605,0
2024-05-21,31.53571377141214,-0.05923939242388692,0
2024-05-22,16.96258382719386,-0.0863990769679816,0
2024-05-23,25.92316929266152,0.004852162794482699,0
2024-05-24,26.299413971242117,-0.08309501164110378,0
2024-05-25,28.90911435888655,0.027045682577983884,0
2024-05-26,18.81524644560959,-0.005023810944913696,0
2024-05-27,18.397716934578618,-0.023894804686640975,0
2024-05-28,27.60970782808449,-0.09075636620415979,0
2024-05-29,26.48492336616593,-0.05767713305683328,0
2024-05-30,26.252464251729382,0.07553912258257561,0
2024-05-31,26.732241047484877,0.05009171876243808,0
2024-06-01,21.599876392107547,-0.09775552447985511,0
2024-06-02,26.161268485805017,0.009933230542922588,0
2024-06-03,26.465362366493405,0.0751387123371789,0
2024-06-04,21.42824290986816,-0.1669405281121372,0
2024-06-05,34.328872555723784,0.054336019237993506,0
2024-06-06,27.36916460455894,-0.06626237589458467,0
2024-06-07,19.043482513986756,0.05705986685931594,0
2024-06-08,28.28276804316915,-0.07632591565425169,0
2024-06-09,20.126591648863393,-0.1804882100664519,0
2024-06-10,28.93542301871226,-0.16275424378831627,0
2024-06-11,30.79297789503702,0.0048084946661382,0
2024-06-12,20.89658840824145,0.025972250172148187,0
2024-06-13,29.81688064622161,-0.09043166251044087,0
2024-06-14,27.06390463468249,0.06385924587773739,0
2024-06-15,29.11030079997245,-0.166152006226896,0
2024-06-16,34.48396491326974,-0.006607979864731658,0
2024-06-17,23.773059419985646,-0.12110161997624568,0
2024-06-18,21.23131917821255,-0.06518361078021592,0
2024-06-19,20.552427851872384,0.004739867131641402,0
2024-06-20,20.920948575172808,-0.08604133652839524,0
2024-06-21,24.614491452929478,-0.03845555442298254,0
2024-06-22,26.70575987408322,0.10062928092144406,0
2024-06-23,26.383453996650097,-0.057689186952314876,0
2024-06-24,29.13591624518012,0.08356921120651419,0
2024-06-25,25.065009459389536,-0.11297068546576182,0
2024-06-26,32.26767038578659,0.05298041779152828,0
2024-06-27,23.67671583381022,0.14415686206579004,0
2024-06-28,38.600845832948096,-0.24716445001272894,0
2024-06-29,28.12833673882503,-0.07968952554704768,0
2024-06-30,20.714212217918586,0.057707212718054006,0
2024-07-01,19.64553750969444,-0.02030453860429927,0
2024-07-02,27.412362076215928,0.03711458733713088,0
2024-07-03,23.882686073370746,-0.06039851867158206,0
2024-07-04,28.57000247046046,0.008658978747289992,0
2024-07-05,27.366188122867726,-0.015567723539207948,0
2024-07-06,24.635855436715637,0.11677820616598074,0
2024-07-07,20.766031409657977,0.025442084330121312,0
2024-07-08,17.425763876570677,0.03376026620752022,0
2024-07-09,22.767425239664895,-0.04118769661224674,0
2024-07-10,29.28199397161736,-0.048760622407249356,0
2024-07-11,26.07046872065102,-0.043255818781962094,0
2024-07-12,18.771306106440058,0.039445214237829686,0
2024-07-13,25.86590462925591,-0.0420984480820263,0
2024-07-14,26.926586898644185,0.028977485689641293,0
2024-07-15,20.580712818994336,0.2075400798645439,0
2024-07-16,25.76862552972764,0.08711247034316924,0
2024-07-17,25.29104359223,-0.03260235321678411,0
2024-07-18,19.285148510846884,0.12012139221639449,0
2024-07-19,26.788936801741418,-0.04080753730215514,0
2024-07-20,27.80392263184117,-0.2038124535177854,0
2024-07-21,30.415256215876383,-0.10080863109174042,0
2024-07-22,30.269010260174515,-0.18707919210258558,0
2024-07-23,18.111653160214544,-0.03515134840413087,0
2024-07-24,20.310874800424386,0.00184183791895517,0
2024-07-25,27.5751763360433,0.1676437312275283,0
2024-07-26,27.568929754561044,0.032692737376416266,0
2024-07-27,27.575238431530238,-0.021910052880886426,0
2024-07-28,44.26365745327361,0.08294055811834893,0
2024-07-29,27.854452553465833,-0.22111353090078853,0
2024-07-30,30.677828200902994,0.023561455810856596,0
2024-07-31,29.770008817466014,0.07708651938869669,0
2024-08-01,28.25695625652899,-0.14785862457798415,0
2024-08-02,23.42365377679827,0.11437540432069292,0
2024-08-03,28.794846102466337,0.03384964074944141,0
2024-08-04,21.13587392731214,-0.04152879139008013,0
2024-08-05,23.815906966299956,0.06327818661062849,0
2024-08-06,22.573182260854484,0.2270692857804396,0
2024-08-07,25.409370696931614,0.018186625505849516,0
2024-08-08,36.573292833367546,0.02482205863003361,0
2024-08-09,15.66367403704126,-0.045936089954024414,0
2024-08-10,28.43130095187257,-0.08498443694647918,0
2024-08-11,16.936420644051744,0.08303358165442457,0
2024-08-12,22.640340671052833,-0.08560838259088673,0
2024-08-13,30.444752984836832,0.007156623721939247,0
2024-08-14,25.321400095477316,-0.04776574467651167,0
2024-08-15,19.61127611035347,0.04789798257463919,0
2024-08-16,21.42348145370016,0.03336621052869483,0
2024-08-17,28.39798874467338,0.10375399442578992,0
2024-08-18,21.34816684141432,-0.05100163988547471,0
2024-08-19,26.082292947909874,-0.026987493529337128,0
2024-08-20,25.22785919951907,-0.09787637157823074,0
2024-08-21,21.741998261970913,-0.04442932600761116,0
2024-08-22,35.719720446626624,0.03773004930448522,0
2024-08-23,28.169595111590056,0.0756988616645352,0
2024-08-24,14.874287066711965,-0.09221653241776255,0
2024-08-25,25.93227157384714,0.08696059201056602,0
2024-08-26,21.69106767615806,0.13556378588049509,0
2024-08-27,29.26216667398112,0.041343490322370086,0
2024-08-28,21.037396307836495,0.1876795812558066,0
2024-08-29,24.426317792665504,-0.07737891991035731,0
2024-08-30,27.524936394902287,-0.1244654703311417,0
2024-08-31,29.328775970850607,-0.17787202489042786,0
2024-09-01,18.998517964721117,0.1496044311489183,0
2024-09-02,23.327493820795258,0.06543656563540577,0
2024-09-03,22.62527344419522,-0.005558467091045507,0
2024-09-04,21.73335383713144,0.02799686263198203,0
2024-09-05,33.82727120140548,-0.11254890472983765,0
2024-09-06,27.024908554804778,0.24457519796168264,0
2024-09-07,18.695580228324772,0.012922118197522751,0
2024-09-08,29.58930973527388,0.01093947946048929,0
2024-09-09,35.610780985063165,0.07257666238986919,0
2024-09-10,30.162326302755734,0.048100923173671324,0
2024-09-11,17.403150170229935,0.022388402427913137,0
2024-09-12,22.578829635668743,-0.07904744554453119,0
2024-09-13,31.334555745933113,0.04714683571359957,0
2024-09-14,21.461652671906094,0.18820244964750338,0
2024-09-15,27.219097140731144,0.13454200461549778,0
2024-09-16,28.873170267146683,0.1593186626639397,0
2024-09-17,20.365347642109583,-0.051121567643118516,0
2024-09-18,24.702373219691,-0.0989604820258581,0
2024-09-19,8.793663299654636,-0.012578692009964816,0
2024-09-20,19.878061793328552,0.0055724912288694604,0
2024-09-21,23.7371592430342,0.10941915184709486,0
2024-09-22,18.761084090175753,-0.16924646297148194,0
2024-09-23,33.16205651965818,0.1529550319460614,1
2024-09-24,17.849293110196836,-0.015800789857898942,0
2024-09-25,22.799777566515083,-0.04268810699474201,0
2024-09-26,25.653702886430455,-0.10121043752601676,0
2024-09-27,32.20636644533058,-0.16548566718657695,0
2024-09-28,17.8206892441028,0.08231705839619147,0
2024-09-29,30.815818760774796,0.007331796718840389,0
2024-09-30,25.051165305097935,-0.1289960899741054,0
2024-10-01,20.092456744760245,-0.12950787720636162,0
2024-10-02,27.310517371316354,-0.033578469929012825,0
2024-10-03,25.99529847786735,0.1669021525289393,0
2024-10-04,21.998915614206027,-0.02595913513636048,0
2024-10-05,25.349010424950094,-0.15031429531181062,0
2024-10-06,23.0734320156912,-0.024574306408594433,0
2024-10-07,25.56758672625624,-0.02727235697476705,0
2024-10-08,28.310653372605234,-0.26968866429415717,0
2024-10-09,32.93008408072676,-0.005429486651781221,0
2024-10-10,18.810922505865754,-0.023093453020867797,0
2024-10-11,35.665166873281336,0.06962063648134184,0
2024-10-12,15.239561002387491,0.18489560949453454,0
2024-10-13,24.241074524822082,0.11265650295477575,0
2024-10-14,27.941586032422883,-0.02688886905548306,0
2024-10-15,26.404959338675162,-0.11065259087416704,0
2024-10-16,21.88650240089703,0.25733598032498606,0
2024-10-17,23.959388748213623,0.005921843401448826,0
2024-10-18,22.534995326705836,0.0013929291912946203,0
2024-10-19,22.053176215278942,-0.002412508711000328,0
2024-10-20,29.248010485105123,0.019808476076785497,0
2024-10-21,26.785077429825236,-0.014436041192394248,0
2024-10-22,21.535452023696728,-0.05736620068802363,0
2024-10-23,29.497999377166252,-0.054685894124039215,0
2024-10-24,26.536497604383047,-0.003275327021599839,0
2024-10-25,29.0643105941948,-0.0543424771133765,0
2024-10-26,28.14814420961806,-0.07128457826771643,0
2024-10-27,20.855024945389637,0.010643022769189684,0
2024-10-28,22.199094799015153,-0.02549772174208553,0
2024-10-29,28.736468025616308,0.15039929885826886,0
2024-10-30,28.051851327167324,-0.2650969808393012,0
2024-10-31,24.89549203017926,0.10915068519224619,0
2024-11-01,25.58663691654391,0.1246085192497629,0
2024-11-02,31.388324478942124,-0.20733902324081496,0
2024-11-03,22.04214305582085,-0.03426875940803488,0
2024-11-04,27.735486905850188,-0.03714408659957915,0
2024-11-05,23.98903673783053,-0.14075116947178212,0
2024-11-06,23.9115939838639,-0.07778166875908754,0
2024-11-07,30.49388425993595,-0.11105758454658288,0
2024-11-08,29.12708174494015,0.17522704434236228,0
2024-11-09,29.067548180003193,0.09356783931474612,0
2024-11-10,31.527394035771646,0.12715550949941587,1
2024-11-11,25.105019208163796,0.07216720640432352,0
2024-11-12,28.40976485647482,-0.11290517712172293,0
2024-11-13,23.44866621703272,-0.05245202662797737,0
2024-11-14,26.62083176244221,0.04893745612279181,0
2024-11-15,24.349284728161578,-0.12221278088919454,0
2024-11-16,25.48497982496359,0.07129984301723881,0
2024-11-17,27.97578512718457,-0.024032539815813506,0
2024-11-18,20.908896583832636,-0.037482080754959755,0
2024-11-19,35.4619363784273,0.07109599682034916,0
2024-11-20,19.96991309250149,0.044426331148603976,0
2024-11-21,18.92905693606134,-0.03609661658190799,0
2024-11-22,30.790554367500338,0.11593298033642481,0
2024-11-23,28.95831346981468,-0.10810633275998974,0
2024-11-24,28.120599085260775,0.061593560694426376,0
2024-11-25,28.1417275463214,0.05931012579683838,0
2024-11-26,24.938766135765427,-0.03095464393139903,0
2024-11-27,20.51372814257084,0.0326133022242118,0
2024-11-28,25.37902279096863,-0.1251113576385303,0
2024-11-29,21.61419144243944,0.09240270192069011,0
2024-11-30,29.875598667088756,-0.018490213644298904,0
2024-12-01,24.264713092489306,-0.05227230205190395,0
2024-12-02,20.872514016037442,0.10490092258368894,0
2024-12-03,23.393070791735035,-0.07043436905427593,0
2024-12-04,27.06465727137812,-0.14084612963635598,0
2024-12-05,22.181377235980126,-0.15566291735239038,0
2024-12-06,20.888898022167844,0.06060099513456396,0
2024-12-07,26.218436057459563,-0.12804293524962831,0
2024-12-08,26.224832855543614,0.1754794181984365,0
2024-12-09,22.46528412314435,-0.20819294078837222,0
2024-12-10,22.644808471908387,0.16964563682900383,0
2024-12-11,26.16024968678818,0.02110174672026184,0
2024-12-12,17.75957829251338,-0.00967131118703924,0
2024-12-13,17.962681128117225,-0.05449190868089498,0
2024-12-14,21.40777889373782,0.03991361143520709,0
2024-12-15,23.932764241440765,-0.0037634702424848366,0
2024-12-16,26.554537827990025,0.11033018820165215,0
2024-12-17,32.37678108474776,0.011422764866203965,0
2024-12-18,29.288298116010097,0.01503017614618776,0
2024-12-19,24.200307350182864,-0.03636122122138559,0
2024-12-20,24.904918960486555,-0.005694562372106746,0
2024-12-21,19.987353176810956,0.03078017688920592,0
2024-12-22,24.90743432003805,-0.17101683926566258,0
2024-12-23,23.55670680539931,-0.1348185422105713,0
2024-12-24,26.613592801690448,0.0743264094022715,0
2024-12-25,20.863845282238387,0.017086543812794185,0
2024-12-26,27.596732571205862,-0.018398333635267914,0
2024-12-27,32.66369456501289,0.001843393306539316,0
2024-12-28,24.456199257715713,0.03475817053616711,0
2024-12-29,27.008558610494706,-0.053975968030936156,0
2024-12-30,28.450719958555563,-0.07783047254023127,0
